order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale
0.07207207207207207,7/29/2022,Panipuri,Fastfood,0.0,0.2857142857142857,0.09090909090909091,Cash,Mr.,Midnight
0.07307307307307306,8/15/2022,Cold coffee,Beverages,0.5,0.6428571428571428,0.4318181818181818,Online,Mrs.,Evening
0.07407407407407407,02-02-2023,Cold coffee,Beverages,0.5,0.3571428571428571,0.24999999999999997,Online,Mrs.,Afternoon
0.07507507507507508,8/17/2022,Vadapav,Fastfood,0.0,0.5714285714285714,0.1818181818181818,Online,Mr.,Morning
0.07607607607607607,02-04-2023,Sugarcane juice,Beverages,0.125,0.7857142857142857,0.3181818181818182,Cash,Mrs.,Midnight
0.07707707707707707,10-01-2022,Vadapav,Fastfood,0.0,0.21428571428571427,0.06818181818181818,Cash,Mrs.,Evening
0.07807807807807807,11-05-2022,Panipuri,Fastfood,0.0,0.3571428571428571,0.11363636363636362,Online,Mr.,Night
0.07907907907907907,5/24/2022,Frankie,Fastfood,0.75,0.8571428571428571,0.7159090909090909,Cash,Mr.,Evening
0.08008008008008008,11/19/2022,Frankie,Fastfood,0.75,0.7857142857142857,0.6590909090909091,Online,Mrs.,Night
0.08108108108108107,7/17/2022,Frankie,Fastfood,0.75,0.14285714285714285,0.1477272727272727,Online,Mrs.,Evening
0.08208208208208208,11/13/2022,Frankie,Fastfood,0.75,0.7142857142857143,0.6022727272727273,,Mr.,Evening
0.08308308308308307,03-03-2023,Panipuri,Fastfood,0.0,0.8571428571428571,0.2727272727272727,Cash,Mr.,Midnight
0.08408408408408408,8/19/2022,Aalopuri,Fastfood,0.0,0.14285714285714285,0.04545454545454545,Online,Mrs.,Night
0.08508508508508508,03-09-2023,Aalopuri,Fastfood,0.0,1.0,0.3181818181818182,Cash,Mr.,Morning
0.08608608608608607,5/29/2022,Aalopuri,Fastfood,0.0,0.5,0.1590909090909091,Cash,Mr.,Night
0.08708708708708708,07-07-2022,Cold coffee,Beverages,0.5,0.6428571428571428,0.4318181818181818,Cash,Mr.,Evening
0.08808808808808809,12/23/2022,Aalopuri,Fastfood,0.0,0.9285714285714286,0.29545454545454547,Cash,Mr.,Evening
0.08908908908908908,10/29/2022,Vadapav,Fastfood,0.0,1.0,0.3181818181818182,Online,Mr.,Night
0.09009009009009009,3/22/2023,Cold coffee,Beverages,0.5,0.3571428571428571,0.24999999999999997,,Mrs.,Evening
0.09109109109109109,5/13/2022,Aalopuri,Fastfood,0.0,1.0,0.3181818181818182,Cash,Mr.,Afternoon
0.09209209209209208,07-03-2022,Cold coffee,Beverages,0.5,0.07142857142857142,0.06818181818181818,Online,Mrs.,Midnight
0.09309309309309309,9/14/2022,Aalopuri,Fastfood,0.0,1.0,0.3181818181818182,,Mrs.,Night
0.09409409409409408,05-12-2022,Sugarcane juice,Beverages,0.125,0.5,0.20454545454545453,Online,Mr.,Night
0.09509509509509509,8/22/2022,Sandwich,Fastfood,1.0,1.0,1.0,,Mr.,Morning
0.0960960960960961,3/29/2023,Cold coffee,Beverages,0.5,0.8571428571428571,0.5681818181818181,Online,Mr.,Evening
0.09709709709709709,12/24/2022,Vadapav,Fastfood,0.0,0.0,0.0,Online,Mr.,Morning
0.0980980980980981,09-11-2022,Sugarcane juice,Beverages,0.125,0.14285714285714285,0.06249999999999999,Cash,Mr.,Evening
0.09909909909909909,05-08-2022,Panipuri,Fastfood,0.0,0.7142857142857143,0.22727272727272727,,Mr.,Morning
0.10010010010010009,3/26/2023,Vadapav,Fastfood,0.0,0.14285714285714285,0.04545454545454545,Online,Mrs.,Morning
0.1011011011011011,3/13/2023,Cold coffee,Beverages,0.5,0.9285714285714286,0.6136363636363636,Cash,Mr.,Morning
0.10210210210210209,3/14/2023,Cold coffee,Beverages,0.5,0.5,0.34090909090909094,Online,Mrs.,Midnight
0.1031031031031031,10/27/2022,Cold coffee,Beverages,0.5,0.8571428571428571,0.5681818181818181,Online,Mr.,Morning
0.1041041041041041,1/25/2023,Panipuri,Fastfood,0.0,0.5,0.1590909090909091,Cash,Mrs.,Evening
0.1051051051051051,2/25/2023,Frankie,Fastfood,0.75,0.5714285714285714,0.48863636363636365,Cash,Mrs.,Evening
0.1061061061061061,02-07-2023,Sandwich,Fastfood,1.0,0.21428571428571427,0.24999999999999997,Online,Mr.,Afternoon
0.10710710710710711,08-06-2022,Panipuri,Fastfood,0.0,0.2857142857142857,0.09090909090909091,Online,Mr.,Afternoon
0.1081081081081081,08-08-2022,Cold coffee,Beverages,0.5,0.7857142857142857,0.5227272727272727,,Mr.,Afternoon
0.1091091091091091,11/16/2022,Panipuri,Fastfood,0.0,0.07142857142857142,0.022727272727272728,Online,Mrs.,Morning
0.1101101101101101,09-04-2022,Sandwich,Fastfood,1.0,0.5,0.5227272727272727,Cash,Mrs.,Midnight
0.1111111111111111,2/24/2023,Sandwich,Fastfood,1.0,0.4285714285714286,0.45454545454545453,Cash,Mr.,Morning
0.11211211211211211,12-12-2022,Aalopuri,Fastfood,0.0,0.5,0.1590909090909091,Cash,Mr.,Afternoon
0.1131131131131131,8/14/2022,Aalopuri,Fastfood,0.0,0.6428571428571428,0.20454545454545453,Online,Mr.,Afternoon
0.11411411411411411,01-12-2023,Aalopuri,Fastfood,0.0,0.8571428571428571,0.2727272727272727,,Mr.,Evening
0.1151151151151151,8/26/2022,Sugarcane juice,Beverages,0.125,0.8571428571428571,0.3465909090909091,Cash,Mr.,Evening
0.11611611611611611,03-09-2023,Frankie,Fastfood,0.75,0.4285714285714286,0.375,Online,Mrs.,Evening
0.11711711711711711,07-06-2022,Sandwich,Fastfood,1.0,0.0,0.04545454545454545,Online,Mr.,Midnight
0.1181181181181181,05-12-2022,Panipuri,Fastfood,0.0,0.6428571428571428,0.20454545454545453,Cash,Mr.,Evening
0.11911911911911911,07-10-2022,Frankie,Fastfood,0.75,0.07142857142857142,0.09090909090909091,Cash,Mrs.,Evening
0.12012012012012012,8/26/2022,Cold coffee,Beverages,0.5,0.5,0.34090909090909094,Cash,Mr.,Afternoon
0.12112112112112111,4/24/2022,Panipuri,Fastfood,0.0,0.14285714285714285,0.04545454545454545,,Mrs.,Night
0.12212212212212212,06-09-2022,Cold coffee,Beverages,0.5,0.3571428571428571,0.24999999999999997,Online,Mr.,Evening
0.12312312312312312,10/14/2022,Sugarcane juice,Beverages,0.125,0.8571428571428571,0.3465909090909091,,Mrs.,Evening
0.12412412412412413,04-10-2022,Vadapav,Fastfood,0.0,0.4285714285714286,0.13636363636363635,Cash,Mrs.,Midnight
0.1251251251251251,04-08-2022,Panipuri,Fastfood,0.0,0.7142857142857143,0.22727272727272727,Online,Mrs.,Night
0.12612612612612611,12-03-2022,Aalopuri,Fastfood,0.0,0.0,0.0,,Mrs.,Morning
0.12712712712712712,08-07-2022,Vadapav,Fastfood,0.0,0.7142857142857143,0.22727272727272727,Online,Mr.,Midnight
0.12812812812812813,10/19/2022,Panipuri,Fastfood,0.0,0.8571428571428571,0.2727272727272727,Cash,Mrs.,Morning
0.12912912912912913,12/28/2022,Sugarcane juice,Beverages,0.125,0.4285714285714286,0.17613636363636362,Cash,Mr.,Night
0.1301301301301301,1/19/2023,Sandwich,Fastfood,1.0,0.5,0.5227272727272727,Cash,Mr.,Night
0.13113113113113112,12-05-2022,Vadapav,Fastfood,0.0,0.21428571428571427,0.06818181818181818,Online,Mrs.,Night
0.13213213213213212,12/20/2022,Aalopuri,Fastfood,0.0,0.2857142857142857,0.09090909090909091,Online,Mr.,Midnight
0.13313313313313313,7/17/2022,Aalopuri,Fastfood,0.0,0.7857142857142857,0.24999999999999997,Online,Mrs.,Night
0.13413413413413414,1/14/2023,Aalopuri,Fastfood,0.0,0.5,0.1590909090909091,Online,Mr.,Midnight
0.13513513513513511,8/24/2022,Aalopuri,Fastfood,0.0,1.0,0.3181818181818182,Online,Mr.,Morning
0.13613613613613612,3/19/2023,Sugarcane juice,Beverages,0.125,0.3571428571428571,0.1477272727272727,,Mr.,Afternoon
0.13713713713713713,09-01-2022,Sandwich,Fastfood,1.0,1.0,1.0,Online,Mr.,Night
0.13813813813813813,2/26/2023,Frankie,Fastfood,0.75,0.7142857142857143,0.6022727272727273,Online,Mrs.,Night
0.13913913913913914,06-12-2022,Frankie,Fastfood,0.75,0.8571428571428571,0.7159090909090909,Cash,Mr.,Night
0.14014014014014015,6/15/2022,Aalopuri,Fastfood,0.0,0.21428571428571427,0.06818181818181818,,Mr.,Evening
0.14114114114114112,12/30/2022,Sugarcane juice,Beverages,0.125,0.7857142857142857,0.3181818181818182,Cash,Mrs.,Morning
0.14214214214214213,9/18/2022,Frankie,Fastfood,0.75,0.5,0.4318181818181818,,Mrs.,Afternoon
0.14314314314314314,11/17/2022,Panipuri,Fastfood,0.0,0.6428571428571428,0.20454545454545453,Cash,Mrs.,Evening
0.14414414414414414,10-09-2022,Sandwich,Fastfood,1.0,0.9285714285714286,0.9318181818181818,Online,Mr.,Morning
0.14514514514514515,10/28/2022,Frankie,Fastfood,0.75,0.21428571428571427,0.20454545454545453,,Mrs.,Afternoon
0.14614614614614613,5/17/2022,Panipuri,Fastfood,0.0,0.4285714285714286,0.13636363636363635,Online,Mr.,Evening
0.14714714714714713,3/19/2023,Sandwich,Fastfood,1.0,0.8571428571428571,0.8636363636363636,Online,Mr.,Evening
0.14814814814814814,08-09-2022,Sandwich,Fastfood,1.0,0.4285714285714286,0.45454545454545453,Online,Mr.,Morning
0.14914914914914915,1/30/2023,Cold coffee,Beverages,0.5,0.9285714285714286,0.6136363636363636,Cash,Mr.,Afternoon
0.15015015015015015,07-10-2022,Frankie,Fastfood,0.75,0.8571428571428571,0.7159090909090909,Online,Mrs.,Morning
0.15115115115115116,10/24/2022,Cold coffee,Beverages,0.5,0.5714285714285714,0.38636363636363635,Online,Mr.,Afternoon
0.15215215215215214,7/21/2022,Panipuri,Fastfood,0.0,0.0,0.0,Cash,Mrs.,Evening
0.15315315315315314,12/13/2022,Vadapav,Fastfood,0.0,0.14285714285714285,0.04545454545454545,Cash,Mr.,Night
0.15415415415415415,02-07-2023,Sugarcane juice,Beverages,0.125,0.6428571428571428,0.26136363636363635,Cash,Mrs.,Evening
0.15515515515515516,3/25/2023,Panipuri,Fastfood,0.0,0.9285714285714286,0.29545454545454547,Cash,Mr.,Midnight
0.15615615615615616,2/24/2023,Frankie,Fastfood,0.75,0.4285714285714286,0.375,Online,Mrs.,Midnight
0.15715715715715714,5/16/2022,Aalopuri,Fastfood,0.0,0.07142857142857142,0.022727272727272728,,Mr.,Midnight
0.15815815815815815,10-03-2022,Sugarcane juice,Beverages,0.125,0.0,0.00568181818181818,Online,Mrs.,Afternoon
0.15915915915915915,7/23/2022,Vadapav,Fastfood,0.0,0.6428571428571428,0.20454545454545453,Online,Mr.,Night
0.16016016016016016,1/19/2023,Sugarcane juice,Beverages,0.125,0.7857142857142857,0.3181818181818182,Cash,Mr.,Evening
0.16116116116116116,05-07-2022,Aalopuri,Fastfood,0.0,0.7142857142857143,0.22727272727272727,Cash,Mr.,Midnight
0.16216216216216214,01-06-2023,Frankie,Fastfood,0.75,0.3571428571428571,0.3181818181818182,Online,Mrs.,Midnight
0.16316316316316315,08-10-2022,Sugarcane juice,Beverages,0.125,0.4285714285714286,0.17613636363636362,Online,Mr.,Afternoon
0.16416416416416416,01-05-2023,Sandwich,Fastfood,1.0,0.7142857142857143,0.7272727272727273,Cash,Mr.,Midnight
0.16516516516516516,06-01-2022,Panipuri,Fastfood,0.0,0.3571428571428571,0.11363636363636362,Cash,Mrs.,Evening
0.16616616616616617,2/23/2023,Cold coffee,Beverages,0.5,0.3571428571428571,0.24999999999999997,Cash,Mrs.,Morning
0.16716716716716715,4/19/2022,Sandwich,Fastfood,1.0,0.21428571428571427,0.24999999999999997,Cash,Mrs.,Midnight
0.16816816816816815,6/20/2022,Vadapav,Fastfood,0.0,0.3571428571428571,0.11363636363636362,Cash,Mr.,Morning
0.16916916916916916,2/13/2023,Aalopuri,Fastfood,0.0,0.3571428571428571,0.11363636363636362,,Mrs.,Afternoon
0.17017017017017017,03-02-2023,Vadapav,Fastfood,0.0,0.7142857142857143,0.22727272727272727,Cash,Mrs.,Midnight
0.17117117117117117,8/27/2022,Sugarcane juice,Beverages,0.125,0.3571428571428571,0.1477272727272727,Online,Mrs.,Night
0.17217217217217218,1/20/2023,Cold coffee,Beverages,0.5,0.07142857142857142,0.06818181818181818,Online,Mr.,Night
0.17317317317317316,09-03-2022,Aalopuri,Fastfood,0.0,0.07142857142857142,0.022727272727272728,Online,Mr.,Evening
0.17417417417417416,10/17/2022,Frankie,Fastfood,0.75,0.7857142857142857,0.6590909090909091,Cash,Mrs.,Afternoon
0.17517517517517517,08-04-2022,Panipuri,Fastfood,0.0,0.0,0.0,Cash,Mrs.,Midnight
0.17617617617617617,7/21/2022,Panipuri,Fastfood,0.0,0.7142857142857143,0.22727272727272727,Online,Mrs.,Morning
0.17717717717717718,12-09-2022,Aalopuri,Fastfood,0.0,0.07142857142857142,0.022727272727272728,Cash,Mrs.,Morning
0.17817817817817816,03-03-2023,Sugarcane juice,Beverages,0.125,0.2857142857142857,0.1193181818181818,,Mrs.,Midnight
0.17917917917917917,12-01-2022,Vadapav,Fastfood,0.0,0.3571428571428571,0.11363636363636362,Online,Mrs.,Afternoon
0.18018018018018017,06-09-2022,Cold coffee,Beverages,0.5,0.4285714285714286,0.29545454545454547,Cash,Mrs.,Night
0.18118118118118118,07-02-2022,Cold coffee,Beverages,0.5,0.0,0.022727272727272728,Cash,Mr.,Midnight
0.18218218218218218,07-10-2022,Sugarcane juice,Beverages,0.125,0.2857142857142857,0.1193181818181818,Cash,Mrs.,Midnight
0.1831831831831832,01-03-2023,Cold coffee,Beverages,0.5,0.5,0.34090909090909094,Cash,Mr.,Night
0.18418418418418417,1/13/2023,Sugarcane juice,Beverages,0.125,1.0,0.4034090909090909,,Mr.,Night
0.18518518518518517,3/15/2023,Frankie,Fastfood,0.75,0.07142857142857142,0.09090909090909091,Online,Mr.,Afternoon
0.18618618618618618,10-11-2022,Aalopuri,Fastfood,0.0,1.0,0.3181818181818182,Cash,Mrs.,Morning
0.1871871871871872,12/28/2022,Panipuri,Fastfood,0.0,0.9285714285714286,0.29545454545454547,Cash,Mrs.,Night
0.1881881881881882,02-08-2023,Vadapav,Fastfood,0.0,0.7857142857142857,0.24999999999999997,Online,Mr.,Afternoon
0.18918918918918917,4/26/2022,Cold coffee,Beverages,0.5,0.0,0.022727272727272728,Online,Mr.,Evening
0.19019019019019018,5/20/2022,Sugarcane juice,Beverages,0.125,0.9285714285714286,0.375,Cash,Mrs.,Morning
0.19119119119119118,10/26/2022,Vadapav,Fastfood,0.0,0.07142857142857142,0.022727272727272728,Online,Mr.,Night
0.1921921921921922,02-05-2023,Cold coffee,Beverages,0.5,1.0,0.6590909090909091,Online,Mrs.,Midnight
0.1931931931931932,12/15/2022,Vadapav,Fastfood,0.0,0.21428571428571427,0.06818181818181818,Cash,Mrs.,Morning
0.19419419419419418,4/23/2022,Sandwich,Fastfood,1.0,0.21428571428571427,0.24999999999999997,Cash,Mrs.,Night
0.19519519519519518,6/25/2022,Sandwich,Fastfood,1.0,0.14285714285714285,0.1818181818181818,Cash,Mr.,Evening
0.1961961961961962,11-08-2022,Panipuri,Fastfood,0.0,0.6428571428571428,0.20454545454545453,Cash,Mrs.,Midnight
0.1971971971971972,01-05-2023,Frankie,Fastfood,0.75,1.0,0.8295454545454545,Cash,Mr.,Morning
0.1981981981981982,02-01-2023,Frankie,Fastfood,0.75,0.3571428571428571,0.3181818181818182,Online,Mrs.,Morning
0.19919919919919918,12/25/2022,Cold coffee,Beverages,0.5,0.6428571428571428,0.4318181818181818,Cash,Mrs.,Morning
0.20020020020020018,6/30/2022,Panipuri,Fastfood,0.0,0.5,0.1590909090909091,Cash,Mr.,Morning
0.2012012012012012,9/21/2022,Aalopuri,Fastfood,0.0,0.5714285714285714,0.1818181818181818,Cash,Mr.,Afternoon
0.2022022022022022,04-11-2022,Vadapav,Fastfood,0.0,0.3571428571428571,0.11363636363636362,Online,Mrs.,Midnight
0.2032032032032032,10/24/2022,Cold coffee,Beverages,0.5,0.4285714285714286,0.29545454545454547,Cash,Mrs.,Evening
0.2042042042042042,10/17/2022,Vadapav,Fastfood,0.0,0.21428571428571427,0.06818181818181818,,Mr.,Afternoon
0.2052052052052052,7/27/2022,Aalopuri,Fastfood,0.0,0.21428571428571427,0.06818181818181818,Cash,Mr.,Night
0.2062062062062062,2/20/2023,Cold coffee,Beverages,0.5,0.5,0.34090909090909094,Online,Mrs.,Evening
0.2072072072072072,8/26/2022,Cold coffee,Beverages,0.5,0.8571428571428571,0.5681818181818181,Cash,Mrs.,Midnight
0.2082082082082082,12-04-2022,Aalopuri,Fastfood,0.0,0.07142857142857142,0.022727272727272728,Cash,Mr.,Night
0.2092092092092092,01-02-2023,Sugarcane juice,Beverages,0.125,1.0,0.4034090909090909,,Mr.,Night
0.2102102102102102,4/18/2022,Aalopuri,Fastfood,0.0,0.7857142857142857,0.24999999999999997,Cash,Mr.,Morning
0.2112112112112112,05-05-2022,Cold coffee,Beverages,0.5,0.7857142857142857,0.5227272727272727,Online,Mrs.,Morning
0.2122122122122122,9/29/2022,Vadapav,Fastfood,0.0,0.14285714285714285,0.04545454545454545,,Mrs.,Midnight
0.2132132132132132,12-03-2022,Sugarcane juice,Beverages,0.125,0.9285714285714286,0.375,Online,Mr.,Evening
0.21421421421421422,12-10-2022,Sugarcane juice,Beverages,0.125,0.4285714285714286,0.17613636363636362,,Mrs.,Morning
0.21521521521521522,03-07-2023,Panipuri,Fastfood,0.0,0.5714285714285714,0.1818181818181818,Cash,Mrs.,Afternoon
0.2162162162162162,3/23/2023,Cold coffee,Beverages,0.5,0.6428571428571428,0.4318181818181818,Cash,Mr.,Morning
0.2172172172172172,12/23/2022,Cold coffee,Beverages,0.5,0.8571428571428571,0.5681818181818181,Online,Mrs.,Midnight
0.2182182182182182,10-01-2022,Aalopuri,Fastfood,0.0,0.5714285714285714,0.1818181818181818,Cash,Mrs.,Evening
0.21921921921921922,5/13/2022,Sugarcane juice,Beverages,0.125,0.0,0.00568181818181818,Cash,Mr.,Afternoon
0.22022022022022023,3/26/2023,Sandwich,Fastfood,1.0,0.0,0.04545454545454545,Online,Mr.,Evening
0.2212212212212212,09-11-2022,Sandwich,Fastfood,1.0,0.3571428571428571,0.38636363636363635,Cash,Mrs.,Morning
0.2222222222222222,9/21/2022,Panipuri,Fastfood,0.0,0.8571428571428571,0.2727272727272727,Online,Mr.,Night
0.22322322322322322,3/23/2023,Sugarcane juice,Beverages,0.125,0.9285714285714286,0.375,Cash,Mr.,Afternoon
